run_id,model_name,model_id,question_id,category,flow,status,finish_reason,json_valid,schema_valid,schema_errors,route,route_match,intent,emotion,needs_clarification,direct_answer_request,frustration_high,emotion_override_qualified,emotion_override_match,signal_checked,signal_correct,signal_pass,model_case_pass,expected_skill_rule,derived_skill_rule,skill_rule_match,skill_policy_reason,skill_policy_pass,derived_hint_strength,expected_hint_strength,skill_strength_checked,skill_strength_match,guard_matched,guard_action,guard_forced_route,guard_skip_llm_service,effective_route,effective_route_match,policy_tools,policy_tool_reason,expected_tools,tool_registry_ok,tool_registry_missing,tool_policy_pass,service_case_pass,prompt_tokens,cached_prompt_tokens,uncached_prompt_tokens,completion_tokens,reasoning_tokens,visible_completion_tokens,total_tokens,completion_usage_ratio,completion_limit_hit,latency_ms,raw_response,parsed_json,error_type,error_message
20260920_203230,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,4,normal,HINT_DECISION,OK,stop,True,True,[],HINT_DECISION,1,HINT,LOW,False,True,False,False,1,3,3,1,1,ANSWER_REQUEST,ANSWER_REQUEST,1,현재 문제 정답 직접 요구 → 승인된 강한 힌트 경로,1,strong,strong,1,1,0,CONTINUE,,0,HINT_DECISION,1,"[""get_puzzle_context"",""get_approved_hint""]","힌트 경로: 현재 퍼즐 + 승인 힌트, 필요한 경우에만 힌트 이력","[""get_puzzle_context"",""get_approved_hint""]",1,[],1,1,1804,0,1804,47,0,47,1851,0.0723,0,1325.78,"{""route"":""HINT_DECISION"",""intent"":""HINT"",""emotion"":""LOW"",""needs_clarification"":false,""direct_answer_request"":true,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":true,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""HINT"",""needs_clarification"":false,""route"":""HINT_DECISION""}",,
20260920_203230,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,7,normal,EQUIPMENT_USAGE,OK,stop,True,True,[],EQUIPMENT_USAGE,1,UNCLEAR,LOW,False,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,0,CONTINUE,,0,EQUIPMENT_USAGE,1,"[""get_puzzle_context""]",현재 퍼즐 맥락 조회,"[""get_puzzle_context""]",1,[],1,1,1798,1280,518,53,0,53,1851,0.0815,0,1196.04,"{""route"":""EQUIPMENT_USAGE"",""intent"":""UNCLEAR"",""emotion"":""LOW"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""UNCLEAR"",""needs_clarification"":false,""route"":""EQUIPMENT_USAGE""}",,
20260920_203230,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,12,boundary,EQUIPMENT_FAULT,OK,stop,True,True,[],EQUIPMENT_FAULT,1,EQUIPMENT_ISSUE,LOW,True,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,0,CONTINUE,,0,EQUIPMENT_FAULT,1,"[""get_puzzle_context""]",원인 미확인: 먼저 현재 퍼즐 맥락만 확인,"[""get_puzzle_context""]",1,[],1,1,1790,1280,510,52,0,52,1842,0.08,0,1033.5,"{""route"":""EQUIPMENT_FAULT"",""intent"":""EQUIPMENT_ISSUE"",""emotion"":""LOW"",""needs_clarification"":true,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""EQUIPMENT_ISSUE"",""needs_clarification"":true,""route"":""EQUIPMENT_FAULT""}",,
20260920_203230,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,13,boundary,HINT_DECISION,OK,stop,True,True,[],HINT_DECISION,1,HINT,MEDIUM,False,False,False,False,1,3,3,1,1,BASE_RULE_DEFAULT,BASE_RULE_DEFAULT,1,오버라이드 없음 → 기본 약한 힌트,1,weak,weak,1,1,0,CONTINUE,,0,HINT_DECISION,1,"[""get_puzzle_context"",""get_approved_hint""]","힌트 경로: 현재 퍼즐 + 승인 힌트, 필요한 경우에만 힌트 이력","[""get_puzzle_context"",""get_approved_hint""]",1,[],1,1,1806,1280,526,48,0,48,1854,0.0738,0,679.51,"{""route"":""HINT_DECISION"",""intent"":""HINT"",""emotion"":""MEDIUM"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""MEDIUM"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""HINT"",""needs_clarification"":false,""route"":""HINT_DECISION""}",,
20260920_203230,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,18,boundary,HINT_DECISION,OK,stop,True,True,[],HINT_DECISION,1,HINT,HIGH,False,True,True,True,1,3,3,1,1,ANSWER_REQUEST,ANSWER_REQUEST,1,현재 문제 정답 직접 요구 → 승인된 강한 힌트 경로,1,strong,strong,1,1,0,CONTINUE,,0,HINT_DECISION,1,"[""get_puzzle_context"",""get_approved_hint""]","힌트 경로: 현재 퍼즐 + 승인 힌트, 필요한 경우에만 힌트 이력","[""get_puzzle_context"",""get_approved_hint""]",1,[],1,1,1910,1280,630,47,0,47,1957,0.0723,0,834.67,"{""route"":""HINT_DECISION"",""intent"":""HINT"",""emotion"":""HIGH"",""needs_clarification"":false,""direct_answer_request"":true,""frustration_high"":true,""emotion_override_qualified"":true}","{""direct_answer_request"":true,""emotion"":""HIGH"",""emotion_override_qualified"":true,""frustration_high"":true,""intent"":""HINT"",""needs_clarification"":false,""route"":""HINT_DECISION""}",,
20260920_203230,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,20,boundary,HINT_DECISION,OK,stop,True,True,[],HINT_DECISION,1,HINT,HIGH,False,False,True,False,1,3,3,1,1,BASE_RULE_DEFAULT,BASE_RULE_DEFAULT,1,오버라이드 없음 → 기본 약한 힌트,1,weak,weak,1,1,0,CONTINUE,,0,HINT_DECISION,1,"[""get_puzzle_context"",""get_approved_hint""]","힌트 경로: 현재 퍼즐 + 승인 힌트, 필요한 경우에만 힌트 이력","[""get_puzzle_context"",""get_approved_hint""]",1,[],1,1,1807,0,1807,47,0,47,1854,0.0723,0,899.24,"{""route"":""HINT_DECISION"",""intent"":""HINT"",""emotion"":""HIGH"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":true,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""HIGH"",""emotion_override_qualified"":false,""frustration_high"":true,""intent"":""HINT"",""needs_clarification"":false,""route"":""HINT_DECISION""}",,
20260920_203230,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,21,boundary,PROGRESS_TRANSITION,OK,stop,True,True,[],PROGRESS_TRANSITION,1,HINT,LOW,False,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,0,CONTINUE,,0,PROGRESS_TRANSITION,1,"[""get_puzzle_context""]",현재 퍼즐 맥락 조회,"[""get_puzzle_context""]",1,[],1,1,1808,0,1808,47,0,47,1855,0.0723,0,1048.92,"{""route"":""PROGRESS_TRANSITION"",""intent"":""HINT"",""emotion"":""LOW"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""HINT"",""needs_clarification"":false,""route"":""PROGRESS_TRANSITION""}",,
20260920_203230,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,23,failure,EQUIPMENT_FAULT,OK,stop,True,True,[],EQUIPMENT_FAULT,1,EQUIPMENT_ISSUE,MEDIUM,False,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,1,ESCALATE,EQUIPMENT_FAULT,1,EQUIPMENT_FAULT,1,"[""get_puzzle_context"",""report_equipment_issue"",""request_game_master""]",명확한 기구 이상: 맥락 확인 + 이상 신고 + 직원 호출,"[""get_puzzle_context"",""report_equipment_issue"",""request_game_master""]",1,[],1,1,1793,1280,513,53,0,53,1846,0.0815,0,898.1,"{""route"":""EQUIPMENT_FAULT"",""intent"":""EQUIPMENT_ISSUE"",""emotion"":""MEDIUM"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""MEDIUM"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""EQUIPMENT_ISSUE"",""needs_clarification"":false,""route"":""EQUIPMENT_FAULT""}",,
20260920_203230,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,24,failure,PROGRESS_VERIFICATION,OK,stop,True,True,[],PROGRESS_VERIFICATION,1,UNCLEAR,MEDIUM,False,False,False,False,1,3,3,1,1,NONE,NONE,1,힌트 강도 정책 비적용 route,1,,,0,1,0,CONTINUE,,0,PROGRESS_VERIFICATION,1,"[""get_game_session""]",비정상 진도 주장은 세션으로 검증,"[""get_game_session""]",1,[],1,1,1812,1280,532,48,0,48,1860,0.0738,0,885.82,"{""route"":""PROGRESS_VERIFICATION"",""intent"":""UNCLEAR"",""emotion"":""MEDIUM"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""MEDIUM"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""UNCLEAR"",""needs_clarification"":false,""route"":""PROGRESS_VERIFICATION""}",,
20260920_203230,gpt_5_4_mini_test,gpt-5.4-mini-2026-03-17,27,failure,HINT_DECISION,OK,stop,True,True,[],HINT_DECISION,1,HINT,LOW,False,False,False,False,1,3,3,1,1,BASE_RULE_DEFAULT,BASE_RULE_DEFAULT,1,오버라이드 없음 → 기본 약한 힌트,1,weak,weak,1,1,0,CONTINUE,,0,HINT_DECISION,1,"[""get_puzzle_context"",""get_approved_hint""]","힌트 경로: 현재 퍼즐 + 승인 힌트, 필요한 경우에만 힌트 이력","[""get_puzzle_context"",""get_approved_hint""]",1,[],1,1,1801,1280,521,47,0,47,1848,0.0723,0,840.12,"{""route"":""HINT_DECISION"",""intent"":""HINT"",""emotion"":""LOW"",""needs_clarification"":false,""direct_answer_request"":false,""frustration_high"":false,""emotion_override_qualified"":false}","{""direct_answer_request"":false,""emotion"":""LOW"",""emotion_override_qualified"":false,""frustration_high"":false,""intent"":""HINT"",""needs_clarification"":false,""route"":""HINT_DECISION""}",,
